id,customer_id,name,age,income,gender,purchase_date,purchase_amount,coupon_used,discount_amount,payment_method,product_category,clv,churn_flag,segment,inserted_at
2626,4f10d236-9791-40dd-a91c-8c5284bfa592,Eric Brown,38,89175,0,2025-03-22 11:16:34.000000,188.84,false,0.00,Cod,Clothing,188.84,1,3,2025-04-20 01:00:00.000000
2627,f3c5c5a5-b3d5-4504-9599-ad9c2e77148e,Cory Petersen,75,60897,1,2025-04-04 22:33:31.000000,534.37,false,0.00,Paypal,Clothing,534.37,0,2,2025-04-20 01:00:00.000000
2628,27acdef3-1233-432c-a5a7-9a9559251114,Danielle Armstrong,28,131628,1,2025-04-10 12:11:49.000000,467.95,true,102.97,Upi,Electronics,467.95,0,0,2025-04-20 01:00:00.000000
2629,62d79eb7-3c24-485f-ab8b-ec6d2638f869,Justin Brown,23,70770,1,2025-03-29 21:51:43.000000,398.99,false,0.00,Cod,Groceries,398.99,1,2,2025-04-20 01:00:00.000000
2630,dde135fa-39f6-4f3b-8feb-c2ffddc6e4ff,Samantha Burgess,56,43371,0,2025-04-04 20:50:27.000000,759.03,false,0.00,Net Banking,Clothing,759.03,0,1,2025-04-20 01:00:00.000000
2631,ba53faed-06bb-4268-b929-e5db1bf3ce0d,Raymond Whitney,32,35989,1,2025-03-31 07:29:38.000000,879.31,true,50.05,Cod,Home Decor,879.31,1,1,2025-04-20 01:00:00.000000
2632,6b291618-035c-4aa2-a4d3-036aedc7bc34,Christopher Taylor,49,138251,1,2025-03-22 10:02:29.000000,679.67,false,0.00,Cod,Sports,679.67,1,0,2025-04-20 01:00:00.000000
2633,e7dbbc15-c578-4068-9d61-6db56f8f3065,Tanya Diaz,37,100870,1,2025-03-21 09:52:46.000000,299.63,false,0.00,Cod,Books,299.63,1,3,2025-04-20 01:00:00.000000
2634,266da9a8-309b-4003-ade2-37e79c6c27e3,Amanda Brown,43,22016,1,2025-04-18 17:40:51.000000,800.28,true,89.83,Net Banking,Electronics,800.28,0,1,2025-04-20 01:00:00.000000
2635,4644c35f-c739-4723-8891-11cc5ee1ca17,Nathan Chen,31,21826,1,2025-04-19 01:20:32.000000,304.87,true,41.90,Upi,Home Decor,304.87,0,1,2025-04-20 01:00:00.000000
2636,b49245c2-ed1c-4e89-8bd9-9e942692404d,Larry Turner,70,123327,1,2025-03-25 20:33:30.000000,957.82,false,0.00,Credit Card,Clothing,957.82,1,0,2025-04-20 01:00:00.000000
2637,4c93ef7e-199f-4b97-b771-d452dc58cb4e,Jessica Howell,36,111572,0,2025-04-07 11:43:09.000000,699.43,true,188.57,Credit Card,Electronics,699.43,0,3,2025-04-20 01:00:00.000000
2638,4f329f3d-efe4-47a6-9b66-18c13d790484,Susan Campbell,62,66384,1,2025-04-06 13:58:48.000000,983.04,false,0.00,Net Banking,Electronics,983.04,0,2,2025-04-20 01:00:00.000000
2639,9bcfbfd1-83fe-4bc8-9631-3bc6198226ff,Angela Mcfarland,53,111404,1,2025-04-15 12:53:16.000000,937.28,false,0.00,Net Banking,Groceries,937.28,0,3,2025-04-20 01:00:00.000000
2640,54b6a836-94c2-4004-bfc7-b9adad9ed03b,Vincent Mooney,72,136245,0,2025-04-13 07:50:16.000000,13.04,false,0.00,Net Banking,Books,13.04,0,0,2025-04-20 01:00:00.000000
2641,72acfe24-03ac-4f5a-98b7-d1e651ff0afc,Jennifer Jenkins,74,89185,0,2025-03-23 09:36:49.000000,791.18,false,0.00,Paypal,Groceries,791.18,1,3,2025-04-20 01:00:00.000000
2642,55feac06-9f33-4dec-9c54-644c6134b9ad,John Rogers,69,89170,1,2025-03-23 06:20:25.000000,653.19,true,101.28,Net Banking,Electronics,653.19,1,3,2025-04-20 01:00:00.000000
2643,6765a48f-77f1-4b48-8db1-ce121bf606c4,Patrick Carpenter,27,74916,0,2025-04-15 01:58:38.000000,367.85,true,109.78,Upi,Clothing,367.85,0,2,2025-04-20 01:00:00.000000
2644,da4454f1-ca91-4f16-81f1-82488d13bfbb,Marco Dixon,47,145349,0,2025-03-21 11:28:02.000000,395.41,false,0.00,Cod,Electronics,395.41,1,0,2025-04-20 01:00:00.000000
2645,f2564c45-0ad1-4ced-867d-7fee982cb0f8,Bob Moore,71,44971,0,2025-04-08 17:33:07.000000,544.33,false,0.00,Net Banking,Sports,544.33,0,1,2025-04-20 01:00:00.000000
2646,0b103eb4-f367-4b9d-b326-aceada61066c,Phillip Fisher,31,133132,0,2025-04-18 00:36:37.000000,426.08,false,0.00,Net Banking,Clothing,426.08,0,0,2025-04-20 01:00:00.000000
2647,b0559e5c-1952-48bb-a289-25a3cccb775f,Patricia Hayes,67,82898,1,2025-04-08 06:46:49.000000,637.87,false,0.00,Net Banking,Sports,637.87,0,2,2025-04-20 01:00:00.000000
2648,12e30905-eb3b-4acb-a244-851f9e1abe96,Tracy Riley,28,117184,1,2025-04-02 11:25:28.000000,687.89,false,0.00,Paypal,Groceries,687.89,1,3,2025-04-20 01:00:00.000000
2649,1bc53e78-c686-4b8c-aebd-51a77126f942,Ralph Lane,67,52236,0,2025-03-24 09:06:03.000000,520.69,false,0.00,Net Banking,Groceries,520.69,1,1,2025-04-20 01:00:00.000000
2650,216c2897-d37c-41ee-bdf4-640c37d5c1bf,Richard Vasquez,59,40057,1,2025-03-26 00:46:11.000000,519.38,false,0.00,Net Banking,Sports,519.38,1,1,2025-04-20 01:00:00.000000
2651,3f3d82ff-b60a-4831-b70d-7d16346c7b52,Jessica Summers,53,61859,1,2025-03-23 22:22:45.000000,53.93,false,0.00,Net Banking,Books,53.93,1,2,2025-04-20 01:00:00.000000
2652,f938526f-dea1-47e3-9fb0-0132dfb6f3f4,Barbara Martinez,74,93742,1,2025-04-03 00:40:16.000000,884.67,true,168.45,Upi,Electronics,884.67,1,3,2025-04-20 01:00:00.000000
2653,e7dbd413-d6e1-46fe-a439-af06961ccab0,Stacy Hamilton,73,145680,1,2025-04-18 12:31:39.000000,923.43,false,0.00,Upi,Books,923.43,0,0,2025-04-20 01:00:00.000000
2654,f161e32a-839a-4ec9-a530-8154317976cd,Jonathan Carter,44,88324,0,2025-04-14 20:59:03.000000,219.01,true,28.86,Paypal,Home Decor,219.01,0,3,2025-04-20 01:00:00.000000
2655,81575518-5a53-47dd-844e-e5523e45b1b3,David Fischer,56,87092,1,2025-03-31 16:44:08.000000,746.93,false,0.00,Credit Card,Home Decor,746.93,1,3,2025-04-20 01:00:00.000000
2656,26cda166-3500-4453-a51e-65ee820c8b84,Elizabeth Perez,28,72310,0,2025-04-19 06:06:30.000000,37.67,false,0.00,Credit Card,Home Decor,37.67,0,2,2025-04-20 01:00:00.000000
2657,f6baf41c-63ed-4a8f-ad5c-05ef45445de1,Amanda Anderson,48,48493,1,2025-04-10 14:12:13.000000,601.32,true,116.84,Net Banking,Sports,601.32,0,1,2025-04-20 01:00:00.000000
2658,33e9ddbc-710f-4eaa-b453-9aefa4da59e1,Brittany Obrien,34,96992,0,2025-04-14 07:51:09.000000,539.82,false,0.00,Net Banking,Home Decor,539.82,0,3,2025-04-20 01:00:00.000000
2659,bf6d8538-d3dc-4116-8631-71d40703f74c,Emily Moreno,60,138259,1,2025-04-18 05:14:50.000000,743.96,false,0.00,Upi,Home Decor,743.96,0,0,2025-04-20 01:00:00.000000
2660,38031ecc-25b4-42e7-beb0-19794f8cc873,Lori Adams,59,36436,1,2025-03-21 19:42:56.000000,736.22,false,0.00,Credit Card,Home Decor,736.22,1,1,2025-04-20 01:00:00.000000
2661,9e742888-0f81-4857-81a6-5f3455dc4e09,Amy Ortega,74,143762,1,2025-03-30 21:17:17.000000,251.64,false,0.00,Upi,Groceries,251.64,1,0,2025-04-20 01:00:00.000000
2662,0d784be3-344d-4871-b5e5-ca9ed2852274,Kristen Gutierrez,26,115117,0,2025-04-05 02:34:55.000000,883.51,true,70.51,Cod,Sports,883.51,0,3,2025-04-20 01:00:00.000000
2663,559ad877-baff-4eeb-9684-b080e52e384d,Alicia Willis,48,59822,0,2025-04-06 15:34:19.000000,908.73,false,0.00,Upi,Sports,908.73,0,2,2025-04-20 01:00:00.000000
2664,cf58288b-c9c4-4adf-afb8-1c2474a83562,Samantha Nguyen,44,48394,1,2025-04-11 19:24:56.000000,699.80,false,0.00,Paypal,Electronics,699.80,0,1,2025-04-20 01:00:00.000000
2665,9c225f21-cc56-4774-8e06-75e68f5e0122,Breanna Smith,31,75254,0,2025-04-17 14:34:38.000000,265.10,false,0.00,Cod,Groceries,265.10,0,2,2025-04-20 01:00:00.000000
2666,f58d5cf5-c795-453c-bfaa-037ef1e378f5,Rachel Reyes,34,112759,0,2025-03-21 23:09:21.000000,605.65,false,0.00,Net Banking,Books,605.65,1,3,2025-04-20 01:00:00.000000
2667,a3e2cffe-6806-4568-be5c-283331625a5d,Danielle Rich,44,26846,0,2025-04-09 23:49:38.000000,873.60,true,97.94,Net Banking,Sports,873.60,0,1,2025-04-20 01:00:00.000000
2668,39520fae-5d50-4f15-b1e1-b42fe16c49cf,Erica Buchanan,71,75386,0,2025-04-12 19:03:56.000000,227.55,false,0.00,Upi,Home Decor,227.55,0,2,2025-04-20 01:00:00.000000
2669,ed9f69ae-d5aa-4837-bd29-ad4c1e4e280f,David Aguirre,36,147612,0,2025-03-28 03:45:50.000000,829.01,false,0.00,Paypal,Electronics,829.01,1,0,2025-04-20 01:00:00.000000
2670,bd0a9cc9-1d61-4fe3-a772-413fc55852e9,Mr. Aaron Proctor,58,100723,0,2025-04-01 15:52:58.000000,246.17,false,0.00,Credit Card,Sports,246.17,1,3,2025-04-20 01:00:00.000000
2671,73e9b2f5-1cd3-4d47-913f-e6e3782cad5b,Danielle Gomez,25,114187,0,2025-04-07 04:56:30.000000,979.87,false,0.00,Credit Card,Groceries,979.87,0,3,2025-04-20 01:00:00.000000
2672,69d5c04a-ffda-4e83-99c0-f1bf722c3b66,Thomas Moore,61,88831,0,2025-04-17 23:46:04.000000,642.65,false,0.00,Paypal,Home Decor,642.65,0,3,2025-04-20 01:00:00.000000
2673,4bf46a0e-b8a3-415b-b017-d42b06c72570,Laura Floyd,37,51001,1,2025-03-28 16:45:24.000000,776.87,false,0.00,Net Banking,Groceries,776.87,1,1,2025-04-20 01:00:00.000000
2674,59375df9-826d-47b0-9640-6f39c78a1084,Casey Harris,51,145484,1,2025-04-01 00:47:05.000000,749.81,false,0.00,Credit Card,Groceries,749.81,1,0,2025-04-20 01:00:00.000000
2675,e21e5502-07ea-4366-8996-c9442e33cb5c,Brittany Sullivan,33,101437,0,2025-04-06 01:37:48.000000,566.86,false,0.00,Paypal,Books,566.86,0,3,2025-04-20 01:00:00.000000
2676,4e282139-19c3-4e5a-bdcc-387c3976af3c,Denise Holloway,29,129414,0,2025-04-02 08:26:58.000000,372.32,false,0.00,Net Banking,Books,372.32,1,0,2025-04-20 01:00:00.000000
2677,7c465811-365a-44a9-83d4-21f7b9d7c5d8,Kevin Jenkins,37,65482,0,2025-03-31 09:31:02.000000,904.24,false,0.00,Cod,Clothing,904.24,1,2,2025-04-20 01:00:00.000000
2678,8ed7dcfd-9593-484c-b2f3-9a90a9983fd9,Susan Ochoa,18,112312,0,2025-04-16 20:04:05.000000,877.76,false,0.00,Upi,Sports,877.76,0,3,2025-04-20 01:00:00.000000
2679,db78ad92-f957-400a-b2eb-caf810ebc4d6,Kevin Potter,42,27192,0,2025-04-15 10:38:01.000000,790.89,false,0.00,Net Banking,Clothing,790.89,0,1,2025-04-20 01:00:00.000000
2680,96dffe3a-63d1-4ba7-983f-98e3297f384a,Curtis Dyer,35,31114,0,2025-04-04 23:30:31.000000,597.65,true,136.25,Upi,Clothing,597.65,0,1,2025-04-20 01:00:00.000000
2681,5ae6c9df-1e35-403a-a631-58f423038c15,Joe Wilson,25,73701,1,2025-03-31 16:10:27.000000,569.63,false,0.00,Upi,Books,569.63,1,2,2025-04-20 01:00:00.000000
2682,86575765-701f-4b60-858a-a678ecf19670,Vincent Morgan,20,78141,1,2025-03-27 14:26:29.000000,146.75,false,0.00,Net Banking,Books,146.75,1,2,2025-04-20 01:00:00.000000
2683,f7442abf-cdcb-4af4-8ea7-534854d79216,Mr. Terry Anderson,43,107769,1,2025-04-17 11:04:19.000000,589.36,false,0.00,Paypal,Books,589.36,0,3,2025-04-20 01:00:00.000000
2684,05c56405-3c11-4ed9-b5e7-fe7482d35c88,Ashley Mendoza,51,127326,0,2025-04-05 07:20:03.000000,302.13,false,0.00,Paypal,Sports,302.13,0,0,2025-04-20 01:00:00.000000
2685,63c6ed22-56bb-4d0a-b08b-c888c89b4de0,Mackenzie Nelson,73,20555,0,2025-04-06 16:11:08.000000,381.73,false,0.00,Cod,Books,381.73,0,1,2025-04-20 01:00:00.000000
2686,48fef643-d43c-4edd-b822-d2f2a6fbd996,Dr. Jonathan Grant,34,141491,1,2025-03-22 21:43:17.000000,353.94,false,0.00,Net Banking,Electronics,353.94,1,0,2025-04-20 01:00:00.000000
2687,228e0763-a098-43a1-9e24-233aabc52ae2,Albert Jones,23,64924,0,2025-03-22 20:27:34.000000,230.62,false,0.00,Credit Card,Home Decor,230.62,1,2,2025-04-20 01:00:00.000000
2688,ffb4c21c-ff6f-4652-834a-07ca0957e757,Kelsey Barber,46,47455,0,2025-04-13 11:42:47.000000,974.38,false,0.00,Cod,Books,974.38,0,1,2025-04-20 01:00:00.000000
2689,dc43b09f-a1f1-4a60-8a2e-1a16ebe90f3e,Brian King,44,125258,1,2025-03-23 18:14:12.000000,434.67,false,0.00,Cod,Books,434.67,1,0,2025-04-20 01:00:00.000000
2690,d5fe4bd1-04b4-4256-80cd-32579b7e2af7,Hannah Malone,70,111983,1,2025-03-25 23:24:09.000000,467.97,true,47.31,Cod,Electronics,467.97,1,3,2025-04-20 01:00:00.000000
2691,1cc3ef52-44e9-4e0d-817f-fdfa591286aa,Gary Tran,46,102552,1,2025-04-14 23:27:22.000000,970.54,false,0.00,Net Banking,Books,970.54,0,3,2025-04-20 01:00:00.000000
2692,28ff553a-4f71-46e1-ac90-c5a7d1eb137a,Shane Campbell,61,103200,0,2025-04-09 03:57:42.000000,536.68,false,0.00,Paypal,Electronics,536.68,0,3,2025-04-20 01:00:00.000000
2693,59c297be-8e48-4156-b2b2-10ed3ece094b,Randy Garcia MD,56,100540,1,2025-04-02 08:13:58.000000,119.28,true,14.73,Upi,Sports,119.28,1,3,2025-04-20 01:00:00.000000
2694,b7634d29-52e5-4333-ba0e-3f9e46d0ff9f,Cynthia Todd,47,99085,1,2025-03-28 17:43:09.000000,300.63,false,0.00,Credit Card,Sports,300.63,1,3,2025-04-20 01:00:00.000000
2695,072a7b30-94dc-4410-b013-09e428a51b6b,Sydney Harrell,57,147623,1,2025-04-15 16:48:57.000000,251.56,false,0.00,Credit Card,Books,251.56,0,0,2025-04-20 01:00:00.000000
2696,18b2b573-cfb0-49a6-bf70-c67a5f127fec,Mary Johnson,47,131670,0,2025-04-14 21:45:50.000000,414.09,true,106.86,Credit Card,Home Decor,414.09,0,0,2025-04-20 01:00:00.000000
2697,ca7fe65b-dd7a-4190-ac4a-33c37db85394,Tara Franklin,58,118284,1,2025-03-22 01:13:44.000000,754.23,false,0.00,Upi,Books,754.23,1,0,2025-04-20 01:00:00.000000
2698,016c47aa-a6b7-4214-89ea-ce431f30b008,Sheryl Lewis,71,98176,0,2025-03-24 14:48:30.000000,104.10,false,0.00,Net Banking,Books,104.10,1,3,2025-04-20 01:00:00.000000
2699,df76772f-9bd9-4bb6-baa4-7801925e9a50,Robert Hamilton,37,93059,0,2025-03-25 20:19:48.000000,999.53,false,0.00,Paypal,Clothing,999.53,1,3,2025-04-20 01:00:00.000000
2700,78f8f516-eab6-4786-9009-937cf32b2ab6,Glenda Marquez DDS,46,21450,0,2025-04-12 03:18:38.000000,172.10,false,0.00,Paypal,Books,172.10,0,1,2025-04-20 01:00:00.000000
2701,361077b5-5a84-4d80-ba93-ff8700791ffc,Amy Sutton,47,94592,1,2025-04-16 12:15:03.000000,464.75,false,0.00,Upi,Sports,464.75,0,3,2025-04-20 01:00:00.000000
2702,babf65f8-73a3-44e3-b344-b7d91756509b,Andres Kelly,71,88886,0,2025-04-12 16:51:12.000000,705.68,false,0.00,Net Banking,Books,705.68,0,3,2025-04-20 01:00:00.000000
2703,90266630-fc70-413a-beec-e1e7b6856c46,Steven Jenkins,63,143416,0,2025-04-06 09:14:59.000000,988.41,false,0.00,Upi,Electronics,988.41,0,0,2025-04-20 01:00:00.000000
2704,e51a69c7-5a34-4428-b042-d73c621509b1,Ronnie Merritt,63,94456,0,2025-03-24 13:17:39.000000,163.70,false,0.00,Cod,Groceries,163.70,1,3,2025-04-20 01:00:00.000000
2705,ac021141-6b6a-4afc-96e1-99297eb14093,Jennifer Wu,26,57108,1,2025-03-31 01:22:04.000000,565.32,true,146.46,Credit Card,Electronics,565.32,1,2,2025-04-20 01:00:00.000000
2706,7743a805-bafc-4510-a36c-d3f777403ab6,Tamara Douglas,49,67297,0,2025-04-08 06:13:15.000000,481.99,true,48.41,Cod,Sports,481.99,0,2,2025-04-20 01:00:00.000000
2707,7967cce5-4c4d-406f-88ee-116eed328269,Daniel Washington,34,124182,1,2025-04-06 16:22:06.000000,949.64,true,255.75,Credit Card,Home Decor,949.64,0,0,2025-04-20 01:00:00.000000
2708,4edb4202-a378-41b2-b02e-1155bdfe6b1d,Andrea Haas,51,66240,1,2025-04-19 03:27:05.000000,953.08,false,0.00,Cod,Books,953.08,0,2,2025-04-20 01:00:00.000000
2709,20ec6f77-c0d1-4ff3-8c15-edb784f90421,Jessica Lara,41,30183,0,2025-04-09 06:52:54.000000,628.55,true,85.28,Net Banking,Sports,628.55,0,1,2025-04-20 01:00:00.000000
2710,06230dda-66d7-45c4-836f-506b1e0beca4,Patricia Hartman,54,127954,0,2025-04-14 18:21:52.000000,916.67,false,0.00,Credit Card,Books,916.67,0,0,2025-04-20 01:00:00.000000
2711,6dd04324-6d0c-4ab2-8cde-0fa539f2fa0e,John Lawrence,34,149501,1,2025-03-29 09:50:41.000000,34.23,true,5.58,Credit Card,Groceries,34.23,1,0,2025-04-20 01:00:00.000000
2712,e1a946ab-c8a3-4456-8d40-a53ef10300ba,Amber Turner,33,139776,0,2025-04-04 04:57:18.000000,938.41,false,0.00,Upi,Home Decor,938.41,1,0,2025-04-20 01:00:00.000000
2713,51e9950a-fc76-4ff7-a442-3b94c9059fa7,Christina Herrera,34,51824,1,2025-04-05 05:51:07.000000,157.71,false,0.00,Cod,Books,157.71,0,1,2025-04-20 01:00:00.000000
2714,71330aa1-e7e0-4bbf-bac1-b4a75a5adbc5,John Garcia,26,56708,0,2025-03-26 19:17:24.000000,517.21,false,0.00,Paypal,Books,517.21,1,2,2025-04-20 01:00:00.000000
2715,a6769352-0def-40bb-9992-c62901c99e6e,Joseph Hensley,40,96956,0,2025-04-05 11:31:38.000000,824.32,false,0.00,Upi,Books,824.32,0,3,2025-04-20 01:00:00.000000
2716,abe21cad-5fad-4061-b128-1dacda1bdcab,Sabrina Sanders,67,45177,1,2025-04-06 11:26:52.000000,526.86,true,106.04,Net Banking,Sports,526.86,0,1,2025-04-20 01:00:00.000000
2717,01a9ae7c-ff99-41a3-9701-d8a65d433ad6,Joyce Fields,74,71108,0,2025-04-16 17:53:33.000000,521.34,false,0.00,Net Banking,Clothing,521.34,0,2,2025-04-20 01:00:00.000000
2718,8135c7e3-18a4-49fe-9b7a-b2871eb7b082,Melissa Carey,61,108050,1,2025-04-10 19:02:21.000000,824.70,true,138.89,Cod,Books,824.70,0,3,2025-04-20 01:00:00.000000
2719,967495c0-1935-4b3e-82dc-4ff8f1232f5f,Mr. Daniel Sosa DDS,25,132726,1,2025-03-24 06:23:20.000000,44.20,false,0.00,Net Banking,Home Decor,44.20,1,0,2025-04-20 01:00:00.000000
2720,43bc4f91-11cb-49bc-b967-15ca7992a233,Mrs. Brenda Cunningham,61,143240,0,2025-04-09 20:06:45.000000,347.52,false,0.00,Credit Card,Books,347.52,0,0,2025-04-20 01:00:00.000000
2721,2ef8cc56-f71d-4c61-9ab8-9b34a598ed05,Catherine Patel,23,142688,0,2025-04-16 08:25:59.000000,712.50,false,0.00,Credit Card,Clothing,712.50,0,0,2025-04-20 01:00:00.000000
2722,d2924f6c-bee3-4ce5-be35-41eb1df8cb84,Jennifer Marquez,45,51339,0,2025-04-12 02:07:29.000000,427.26,false,0.00,Cod,Sports,427.26,0,1,2025-04-20 01:00:00.000000
2723,d1bc7440-764d-4c6e-a535-bd90f3559f11,Patrick Jones,75,28417,0,2025-03-25 21:21:47.000000,904.72,true,236.71,Credit Card,Groceries,904.72,1,1,2025-04-20 01:00:00.000000
2724,a1e9cf52-03f5-4a25-be84-6780bb61c46c,Samantha Oneill,40,118898,0,2025-04-18 11:59:30.000000,932.70,false,0.00,Paypal,Books,932.70,0,0,2025-04-20 01:00:00.000000
2725,01dd5c39-758a-4552-a417-3ecf6d6e57dc,Cassandra Garcia,52,118964,1,2025-03-31 19:35:18.000000,931.34,false,0.00,Cod,Home Decor,931.34,1,0,2025-04-20 01:00:00.000000
2726,9309ac60-8cd3-460f-bec6-64d67f9b2a36,Phillip Garcia,33,59932,0,2025-04-02 17:09:38.000000,223.12,true,49.02,Net Banking,Home Decor,223.12,1,2,2025-04-20 01:00:00.000000
2727,a1d0ae42-ec24-4481-93cb-2e9b88bf679e,Nathan Copeland,19,129535,0,2025-04-09 07:46:43.000000,521.77,true,30.29,Credit Card,Sports,521.77,0,0,2025-04-20 01:00:00.000000
2728,047bea5e-227c-4886-8560-48e026ed7a4f,Jessica Esparza,36,133373,1,2025-04-03 14:21:51.000000,636.60,false,0.00,Cod,Groceries,636.60,1,0,2025-04-20 01:00:00.000000
2729,f5f967af-e2f7-45f3-8b72-3a5915aa1cc8,Daniel Sanchez,54,24434,0,2025-04-10 13:49:46.000000,156.03,false,0.00,Net Banking,Books,156.03,0,1,2025-04-20 01:00:00.000000
2730,772c0ac6-fecf-4823-a312-8744e3345043,Cynthia Graham,58,139365,0,2025-04-13 10:36:28.000000,850.39,false,0.00,Net Banking,Electronics,850.39,0,0,2025-04-20 01:00:00.000000
2731,45e07b69-0e54-4e26-a2eb-3d0645305a9e,Nicole Hill,34,87163,0,2025-04-06 16:08:24.000000,314.29,false,0.00,Net Banking,Clothing,314.29,0,3,2025-04-20 01:00:00.000000
2732,abc0b434-85a6-48ad-83f0-bd425099414c,Michele Stokes,24,131388,0,2025-03-23 13:57:11.000000,220.73,false,0.00,Paypal,Clothing,220.73,1,0,2025-04-20 01:00:00.000000
2733,b7540474-d67d-43be-ba33-b8e0ba4ed4b2,Kenneth Black,52,37422,0,2025-04-11 06:04:46.000000,162.40,false,0.00,Upi,Home Decor,162.40,0,1,2025-04-20 01:00:00.000000
2734,4d94f709-3b7d-4707-ae5e-776c31395d81,Maria Garrison,24,63108,1,2025-03-30 12:23:02.000000,217.95,false,0.00,Net Banking,Groceries,217.95,1,2,2025-04-20 01:00:00.000000
2735,e1f8746d-577c-475f-8f11-c4e3760579ae,Brent Crawford,59,121331,0,2025-04-07 11:21:55.000000,820.17,false,0.00,Net Banking,Home Decor,820.17,0,0,2025-04-20 01:00:00.000000
2736,b059e64e-c5d4-4304-abe5-25e08b956047,Kristina Holder,63,145363,1,2025-04-07 23:40:30.000000,843.62,false,0.00,Upi,Home Decor,843.62,0,0,2025-04-20 01:00:00.000000
2737,a4ab97ee-ddf7-46f4-9f15-3dcadfcb6488,Michael Black,71,26880,1,2025-03-30 17:33:10.000000,705.33,false,0.00,Cod,Sports,705.33,1,1,2025-04-20 01:00:00.000000
2738,dabcc046-0c9a-45f5-8830-217365cc7dcc,Mathew Tran,61,24400,1,2025-03-29 19:47:17.000000,669.60,false,0.00,Upi,Home Decor,669.60,1,1,2025-04-20 01:00:00.000000
2739,9337b6cc-d0a4-4c7b-9592-cb1fcd11615c,Kenneth Howe,40,136338,0,2025-03-23 17:02:32.000000,706.53,false,0.00,Upi,Home Decor,706.53,1,0,2025-04-20 01:00:00.000000
2740,33943bce-75e4-4db2-bd30-5df1508cb7b5,Linda Jackson,38,128267,0,2025-04-09 06:35:13.000000,202.16,false,0.00,Credit Card,Groceries,202.16,0,0,2025-04-20 01:00:00.000000
2741,336abf64-6292-484c-9c17-88e08105f089,Jocelyn Zavala,32,26176,1,2025-04-02 08:19:25.000000,855.53,false,0.00,Paypal,Books,855.53,1,1,2025-04-20 01:00:00.000000
2742,d4b3535a-782f-4c1f-9df7-ee6116e6efa5,Jodi Peterson,33,77525,1,2025-03-28 17:52:55.000000,501.98,false,0.00,Cod,Home Decor,501.98,1,2,2025-04-20 01:00:00.000000
2743,bc49cfb1-ed6e-456c-a4a7-22e5495cf138,Frederick Nelson,24,107945,1,2025-04-16 19:16:06.000000,689.22,true,149.90,Cod,Home Decor,689.22,0,3,2025-04-20 01:00:00.000000
2744,b7fbddb9-09ef-46f5-9e07-b5b0cfaae308,Allen Brown,21,92943,1,2025-04-05 03:19:30.000000,476.38,false,0.00,Net Banking,Home Decor,476.38,0,3,2025-04-20 01:00:00.000000
2745,822a6eb9-797d-4e6e-bf17-082b1645eeb8,Dwayne Parker,37,72876,1,2025-03-29 15:47:57.000000,250.13,false,0.00,Net Banking,Books,250.13,1,2,2025-04-20 01:00:00.000000
2746,177dacc8-614e-42aa-8b08-b5858ae46817,Christopher Bass,22,140431,0,2025-04-09 18:02:53.000000,362.12,false,0.00,Net Banking,Sports,362.12,0,0,2025-04-20 01:00:00.000000
2747,86cf6f10-38b3-48ab-97ba-5abca4017f3c,Mackenzie Rich,68,61900,1,2025-04-16 10:19:59.000000,954.83,true,210.28,Cod,Books,954.83,0,2,2025-04-20 01:00:00.000000
2748,2f2e9804-9c03-434f-90ed-50995586275f,Andrew Kennedy,60,135758,1,2025-04-17 12:05:00.000000,106.31,true,25.37,Upi,Sports,106.31,0,0,2025-04-20 01:00:00.000000
2749,a980ad40-6489-411f-a55b-94bef635b940,Angela Long,63,139421,1,2025-03-24 01:50:01.000000,893.42,false,0.00,Credit Card,Electronics,893.42,1,0,2025-04-20 01:00:00.000000
2750,17579372-5285-4fae-8fc5-4fcbbf2e71cf,Gregory Thompson MD,35,23417,0,2025-03-29 18:46:38.000000,37.52,false,0.00,Credit Card,Home Decor,37.52,1,1,2025-04-20 01:00:00.000000
2751,da9d55b4-5871-407f-a088-cb5f8f183ac9,Amanda Wilson,75,117379,1,2025-03-20 17:24:56.000000,528.39,false,0.00,Cod,Electronics,528.39,1,3,2025-04-20 01:00:00.000000
2752,39ed1f51-57b9-4fcf-9822-3ab329038c9d,Deborah Burke,24,78286,0,2025-04-08 15:31:51.000000,872.64,false,0.00,Cod,Electronics,872.64,0,2,2025-04-20 01:00:00.000000
2753,1643c341-784e-44e7-bc6e-621e55d275ba,Thomas Bowen,63,43270,0,2025-04-12 05:46:47.000000,82.86,false,0.00,Cod,Books,82.86,0,1,2025-04-20 01:00:00.000000
2754,dc75c184-a1d8-4ffe-b8d1-1f2d14684982,Erin Phillips,47,79247,0,2025-04-07 19:38:03.000000,364.16,false,0.00,Credit Card,Home Decor,364.16,0,2,2025-04-20 01:00:00.000000
2755,b35028ec-311f-444f-b686-8b1048d20fce,Daniel Henry,21,128085,0,2025-03-21 07:39:46.000000,889.13,false,0.00,Credit Card,Home Decor,889.13,1,0,2025-04-20 01:00:00.000000
2756,b196fc59-8c74-4bed-9a5c-a386817a45b8,Erin Walker,61,93573,0,2025-04-19 12:38:40.000000,300.14,false,0.00,Net Banking,Books,300.14,0,3,2025-04-20 01:00:00.000000
2757,7212a669-a483-462e-bdb7-06c0417b7b01,Sara Evans,68,86170,0,2025-04-05 16:27:12.000000,887.57,false,0.00,Credit Card,Groceries,887.57,0,3,2025-04-20 01:00:00.000000
